"","id","name","musicals","dates"
"4788","352","김선경","2009 콘서트 선물 - 대전","2009.11.06 ~ 2009.11.06"
"4789","352","김선경","건메탈 블루스","2009.10.15 ~ 2010.01.10"
"4790","352","김선경","당신도 울고 있나요?","2009.09.08 ~ 2009.10.31"
"4791","352","김선경","진짜 진짜 좋아해","2009.03.21 ~ 2009.03.22"
"4792","352","김선경","진짜 진짜 좋아해","2009.01.08 ~ 2009.01.25"
"4793","352","김선경","클레오파트라","2008.12.24 ~ 2008.12.25"
"4794","352","김선경","노크 - 퍼커션콘서트","2008.12.20 ~ 2008.12.21"
"4795","352","김선경","클레오파트라","2008.10.15 ~ 2008.11.30"
"4796","352","김선경","화요일의 즐거운 외출! 아침을 여는 클래식 6월","2008.06.10 ~ 2008.06.10"
"4797","352","김선경","맘마미아","2007.12.11 ~ 2008.05.14"
"4798","352","김선경","하루","2007.01.06 ~ 2007.02.04"
"4799","352","김선경","패션 오브 더 레인","2006.12.29 ~ 2006.12.31"
"4800","352","김선경","피핀","2005.11.18 ~ 2006.01.15"
"4801","352","김선경","김선경의 그녀만의 축복","2005.10.07 ~ 2005.11.06"
"4802","352","김선경","루나틱","2005.07.01 ~ 2005.09.04"
"4803","352","김선경","아가씨와 건달들","2005.03.14 ~ 2005.06.05"
"4804","352","김선경","All that Musical","2005.01.10 ~ 2005.01.11"
"4805","352","김선경","크레이지 포유","2004.09.15 ~ 2004.10.03"
"4806","352","김선경","파우스트","2004.07.17 ~ 2004.08.08"
"4807","352","김선경","투맨","2004.06.01 ~ 2004.06.13"
"4808","352","김선경","킹 앤 아이","2003.11.15 ~ 2004.01.11"
"4809","352","김선경","틱틱붐","2001.12.01 ~ 2001.12.30"
"4810","6568","김선동","이육사 - 안동","2017.08.11 ~ 2017.08.13"
"4811","6568","김선동","아이다","2016.11.03 ~ 2017.03.18"
"4812","6568","김선동","원로연극제 - 신궁","2016.06.17 ~ 2016.06.26"
"4813","6568","김선동","지킬 앤 하이드 - 대구","2015.06.12 ~ 2015.06.14"
"4814","6568","김선동","지킬 앤 하이드 - 대전","2015.06.05 ~ 2015.06.07"
"4815","6568","김선동","지킬 앤 하이드 - 수원","2015.05.29 ~ 2015.05.31"
"4816","6568","김선동","지킬 앤 하이드 - 천안","2015.05.22 ~ 2015.05.24"
"4817","6568","김선동","지킬 앤 하이드 - 전주","2015.05.15 ~ 2015.05.17"
"4818","6568","김선동","지킬 앤 하이드 - 고양","2015.05.09 ~ 2015.05.10"
"4819","6568","김선동","지킬 앤 하이드 - 광주","2015.05.01 ~ 2015.05.03"
"4820","6568","김선동","지킬 앤 하이드 - 창원","2015.04.24 ~ 2015.04.26"
"4821","6568","김선동","지킬 앤 하이드 - 울산","2015.04.17 ~ 2015.04.19"
"4822","6568","김선동","지킬 앤 하이드","2014.11.21 ~ 2015.04.05"
"4823","6568","김선동","명성황후 - 광주","2014.04.26 ~ 2014.04.27"
"4824","6568","김선동","명성황후 - 전주","2014.04.12 ~ 2014.04.13"
"4825","6568","김선동","명성황후 - 포항","2014.02.14 ~ 2014.02.16"
"4826","6568","김선동","명성황후 - 대구","2013.12.06 ~ 2013.12.29"
"4827","6568","김선동","지킬 앤 하이드 - 울산","2012.12.29 ~ 2012.12.30"
"4828","6568","김선동","지킬 앤 하이드 - 고양","2012.12.15 ~ 2012.12.16"
"4829","6568","김선동","지킬 앤 하이드 - 천안","2012.12.08 ~ 2012.12.09"
"4830","6568","김선동","지킬 앤 하이드 - 진주","2012.12.01 ~ 2012.12.02"
"4831","6568","김선동","아이다","2012.11.27 ~ 2013.04.28"
"4832","6568","김선동","지킬 앤 하이드 - 인천","2012.11.09 ~ 2012.11.11"
"4833","6568","김선동","지킬 앤 하이드 - 성남","2012.11.03 ~ 2012.11.04"
"4834","6568","김선동","지킬 앤 하이드 - 수원","2012.10.27 ~ 2012.10.28"
"4835","6568","김선동","지킬 앤 하이드 - 부산","2012.10.12 ~ 2012.10.21"
"4836","6568","김선동","지킬 앤 하이드 - 대전","2012.10.02 ~ 2012.10.04"
"4837","6568","김선동","지킬 앤 하이드 - 대구","2012.09.06 ~ 2012.09.16"
"4838","6568","김선동","명성황후 - 안양","2012.01.14 ~ 2012.01.15"
"4839","6568","김선동","명성황후 - 부산","2011.12.17 ~ 2011.12.18"
"4840","6568","김선동","명성황후 - 광주","2011.12.09 ~ 2011.12.11"
"4841","6568","김선동","명성황후 - 창원","2011.12.03 ~ 2011.12.04"
"4842","6568","김선동","명성황후","2011.10.29 ~ 2011.11.20"
"4843","6568","김선동","지킬 앤 하이드 - 대구","2011.10.14 ~ 2011.10.16"
"4844","6568","김선동","지킬 앤 하이드 - 청주","2011.10.01 ~ 2011.10.02"
"4845","6568","김선동","지킬 앤 하이드 - 고양","2011.09.24 ~ 2011.09.25"
"4846","6568","김선동","지킬 앤 하이드 - 수원","2011.09.17 ~ 2011.09.18"
"4847","6568","김선동","지킬 앤 하이드 - 부산","2011.09.03 ~ 2011.09.04"
"4848","6568","김선동","지킬 앤 하이드","2010.11.30 ~ 2011.08.28"
"4849","6568","김선동","명성황후 - 울산","2010.11.13 ~ 2010.11.14"
"4850","6568","김선동","명성황후","2010.09.01 ~ 2010.09.19"
"4851","6568","김선동","명성황후","2009.11.28 ~ 2009.12.27"
"4852","6568","김선동","어린이뮤지컬 피터팬","2009.01.06 ~ 2009.01.19"
"4853","6568","김선동","브로드웨이 인 드림즈","2008.08.29 ~ 2008.10.26"
"4854","6568","김선동","러브","2008.03.15 ~ 2008.06.08"
"4855","6568","김선동","러브","2008.02.01 ~ 2008.02.24"
"4856","6568","김선동","더 라이프","2000.04.14 ~ 2000.04.23"
"4857","41703","김선미",NA,NA
"4858","54","김선미","라이어 3탄 - 고양","2011.07.15 ~ 2011.08.14"
"4859","54","김선미","라이어 3탄 - 부산","2011.06.10 ~ 2011.07.10"
"4860","54","김선미","12월, 그녀의 늦게 배운 피아노","2009.12.03 ~ 2010.01.03"
"4861","54","김선미","라이어 3탄 - Funny Money(퍼니머니)","2008.07.02 ~ 2010.09.05"
"4862","54","김선미","달고나","2006.11.01 ~ 2006.12.31"
"4863","54","김선미","달고나","2006.03.31 ~ 2006.08.20"
"4864","54","김선미","매직 카펫 라이드","2005.12.09 ~ 2006.01.15"
"4865","54","김선미","카르멘","2005.06.02 ~ 2005.06.19"
"4866","54","김선미","카르멘","2002.12.13 ~ 2002.12.26"
"4867","54","김선미","젊은 베르테르의 슬픔","2002.03.20 ~ 2002.03.24"
"4868","39719","김선영","효자심청 - 아산","2017.12.26 ~ 2017.12.26"
"4869","39719","김선영","효자심청 - 부천","2017.12.18 ~ 2017.12.18"
"4870","39719","김선영","효자심청 - 당진","2017.12.15 ~ 2017.12.15"
"4871","39719","김선영","개항장 인천에서 백범 김구를 만나다 - 인천 ","2017.07.15 ~ 2017.07.15"
"4872","39719","김선영","효자심청","2017.07.14 ~ 2017.07.14"
"4873","39719","김선영","파라다이스 - 인천","2017.06.25 ~ 2017.06.25"
"4874","39719","김선영","파라다이스 - 아산","2017.06.17 ~ 2017.06.17"
"4875","39719","김선영","영월행일기","2016.11.03 ~ 2016.11.04"
"4876","39719","김선영","바람부는날에 - 아산","2016.06.25 ~ 2016.06.25"
"4877","39719","김선영","바람부는날에 - 인천","2016.06.19 ~ 2016.06.19"
"4878","34746","김선영","프랑켄슈타인","2015.11.26 ~ 2016.03.20"
"4879","34746","김선영","조로","2014.08.27 ~ 2014.10.26"
"4880","34746","김선영","프랑켄슈타인","2014.03.11 ~ 2014.05.18"
"4881","34746","김선영","해를 품은 달 - 용인","2013.06.08 ~ 2013.06.23"
"4882","34746","김선영","캐치 미 이프 유 캔","2012.12.14 ~ 2013.02.09"
"4883","9830","김선영","풋루스 비트업","2010.12.10 ~ 2011.02.06"
"4884","9830","김선영","호텔보이는 무엇을 보았나 ?","2010.08.06 ~ 2010.11.07"
"4885","9830","김선영","호텔보이는 무엇을 보았나 ?","2010.06.18 ~ 2010.07.31"
"4886","9830","김선영","드라큘라","2006.04.22 ~ 2006.07.09"
"4887","9830","김선영","아가씨와 건달들","2005.03.14 ~ 2005.06.05"
"4888","8347","김선영","오필리어","2014.05.16 ~ 2014.05.25"
"4889","8347","김선영","뮤지컬 배우 선영과 함께 하는 크리스마스 콘서트","2013.12.25 ~ 2013.12.26"
"4890","8347","김선영","백야","2012.02.18 ~ 2012.03.04"
"4891","8347","김선영","피맛골 연가","2011.08.23 ~ 2011.09.10"
"4892","8347","김선영","빨래","2010.07.07 ~ 2011.01.09"
"4893","8347","김선영","비애비 정순왕후","2010.04.08 ~ 2010.04.20"
"4894","8347","김선영","GODSPELL","2009.11.06 ~ 2010.01.31"
"4895","8347","김선영","지킬 앤 하이드","2008.11.11 ~ 2009.02.22"
"4896","8347","김선영","마이 페어 레이디","2008.08.22 ~ 2008.09.14"
"4897","8347","김선영","햄릿","2008.02.21 ~ 2008.04.05"
"4898","4211","김선영","12월의 선물","2017.12.24 ~ 2017.12.25"
"4899","4211","김선영","햄릿 : 얼라이브","2017.11.23 ~ 2018.01.28"
"4900","4211","김선영","2017 서울 스타라이트 뮤지컬 페스티벌","2017.09.02 ~ 2017.09.03"
"4901","4211","김선영","레베카","2017.08.10 ~ 2017.11.18"
"4902","4211","김선영","잃어버린 얼굴 1895","2016.10.11 ~ 2016.10.23"
"4903","4211","김선영","2016 자라섬 뮤지컬 페스티벌","2016.09.03 ~ 2016.09.04"
"4904","4211","김선영","김선영 콘서트","2015.05.04 ~ 2015.05.05"
"4905","4211","김선영","정성화 콘서트 - 부산","2014.03.15 ~ 2014.03.15"
"4906","4211","김선영","위키드","2013.11.22 ~ 2014.10.05"
"4907","4211","김선영","맨 오브 라만차","2013.11.19 ~ 2014.02.09"
"4908","4211","김선영","스칼렛 핌퍼넬","2013.07.02 ~ 2013.09.08"
"4909","4211","김선영","살짜기 옵서예","2013.02.16 ~ 2013.03.31"
"4910","4211","김선영","2013 핫앤뉴 뮤지컬 페스티벌","2012.12.12 ~ 2012.12.12"
"4911","4211","김선영","2012 서울뮤지컬페스티벌 - The SMF 갈라쇼","2012.08.13 ~ 2012.08.13"
"4912","4211","김선영","엘리자벳 - 고양","2012.07.21 ~ 2012.07.29"
"4913","4211","김선영","엘리자벳 - 광주","2012.07.14 ~ 2012.07.15"
"4914","4211","김선영","엘리자벳 - 대전","2012.06.30 ~ 2012.07.07"
"4915","4211","김선영","엘리자벳 - 창원","2012.06.16 ~ 2012.06.17"
"4916","4211","김선영","엘리자벳 - 대구","2012.06.02 ~ 2012.06.09"
"4917","4211","김선영","엘리자벳","2012.02.08 ~ 2012.05.13"
"4918","4211","김선영","조로","2011.11.04 ~ 2012.01.15"
"4919","4211","김선영","뮤직 오브 더 나잇 - 대구","2011.09.07 ~ 2011.09.07"
"4920","4211","김선영","뮤직 오브 더 나잇 - 지킬＆팬텀","2011.09.02 ~ 2011.09.04"
"4921","4211","김선영","지킬 앤 하이드","2010.11.30 ~ 2011.08.28"
"4922","4211","김선영","2010 미스사이공 - 인천","2010.09.25 ~ 2010.10.03"
"4923","4211","김선영","오페라의 유령 기념 갈라콘서트","2010.09.17 ~ 2010.09.19"
"4924","4211","김선영","미스 사이공","2010.05.14 ~ 2010.09.12"
"4925","4211","김선영","2010 미스사이공 - 성남","2010.04.16 ~ 2010.05.01"
"4926","4211","김선영","2010 미스사이공 - 고양","2010.03.13 ~ 2010.04.04"
"4927","4211","김선영","맨오브라만차","2010.01.22 ~ 2010.02.15"
"4928","4211","김선영","맨오브라만차 - 고양","2010.01.14 ~ 2010.01.17"
"4929","4211","김선영","뮤지컬의 디바 김선영 - 데뷔 10주년 기념 콘서트","2009.11.25 ~ 2009.11.26"
"4930","4211","김선영","커피콘서트 10 - 김선영의 뮤지컬 라이프","2009.11.18 ~ 2009.11.18"
"4931","4211","김선영","영웅","2009.10.26 ~ 2009.12.31"
"4932","4211","김선영","지킬 앤 하이드 - 이천","2009.06.27 ~ 2009.06.28"
"4933","4211","김선영","지킬 앤 하이드 - 고양","2009.06.05 ~ 2009.06.14"
"4934","4211","김선영","지킬 앤 하이드 - 대구","2009.04.10 ~ 2009.04.12"
"4935","4211","김선영","지킬 앤 하이드 - 대전","2009.03.20 ~ 2009.03.22"
"4936","4211","김선영","지킬 앤 하이드 - 부산","2009.03.06 ~ 2009.03.08"
"4937","4211","김선영","新행진, 와이키키!","2009.02.08 ~ 2009.03.11"
"4938","4211","김선영","지킬 앤 하이드","2008.11.11 ~ 2009.02.22"
"4939","4211","김선영","씨왓아이워너씨","2008.09.06 ~ 2008.11.02"
"4940","4211","김선영","씨왓아이워너씨","2008.07.15 ~ 2008.08.24"
"4941","4211","김선영","나인","2008.01.22 ~ 2008.03.02"
"4942","4211","김선영","텔미 온어 선데이","2007.10.01 ~ 2007.11.25"
"4943","4211","김선영","맨 오브 라만차","2007.08.03 ~ 2007.09.02"
"4944","4211","김선영","미스사이공 - 대구","2007.01.23 ~ 2007.02.28"
"4945","4211","김선영","패션 오브 더 레인","2006.12.29 ~ 2006.12.31"
"4946","4211","김선영","에비타","2006.11.17 ~ 2007.02.15"
"4947","4211","김선영","미스사이공","2006.08.31 ~ 2006.10.01"
"4948","4211","김선영","미스사이공 - 성남","2006.06.28 ~ 2006.08.20"
"4949","4211","김선영","지킬 앤 하이드","2006.01.25 ~ 2006.02.04"
"4950","4211","김선영","행진! 와이키키 브라더스","2005.04.23 ~ 2005.05.08"
"4951","4211","김선영","All that Musical","2005.01.10 ~ 2005.01.11"
"4952","4211","김선영","지킬 앤 하이드","2004.12.24 ~ 2005.02.14"
"4953","4211","김선영","마리아 마리아","2004.06.24 ~ 2004.10.24"
"4954","4211","김선영","와이키키 브라더스","2004.01.31 ~ 2004.04.18"
"4955","4211","김선영","마리아 마리아","2003.10.04 ~ 2003.11.09"
"4956","4211","김선영","토요일밤의 열기","2003.04.05 ~ 2003.05.10"
"4957","4211","김선영","바람의 나라","2001.12.29 ~ 2002.01.06"
"4958","4211","김선영","렌트","2000.07.05 ~ 2000.08.06"
"4959","33471","김선철","사랑을 이루어 드립니다","2013.12.06 ~ 2014.02.28"
"4960","37978","김선형","환타지 오즈의 마법사","2012.08.04 ~ 2012.08.26"
"4961","4122","김선혜","베르테르 - 대전","2016.02.12 ~ 2016.02.13"
"4962","4122","김선혜","베르테르 - 부산","2016.01.29 ~ 2016.01.31"
"4963","4122","김선혜","베르테르 - 창원","2016.01.22 ~ 2016.01.24"
"4964","4122","김선혜","베르테르 - 대구","2016.01.15 ~ 2016.01.17"
"4965","4122","김선혜","베르테르","2015.11.10 ~ 2016.01.10"
"4966","4122","김선혜","두 도시 이야기 - 안산","2013.10.19 ~ 2013.10.20"
"4967","4122","김선혜","두 도시 이야기","2013.06.18 ~ 2013.08.11"
"4968","4122","김선혜","오 당신이 잠든 사이 - 인천","2012.11.24 ~ 2012.11.24"
"4969","4122","김선혜","오 당신이 잠든 사이","2012.09.28 ~ 2013.03.31"
"4970","4122","김선혜","오! 당신이 잠든 사이 - 대전","2011.12.16 ~ 2012.01.01"
"4971","4122","김선혜","우리동네 - 대전","2011.05.20 ~ 2011.05.22"
"4972","4122","김선혜","우리동네","2011.02.04 ~ 2011.03.27"
"4973","4122","김선혜","오! 당신이 잠든 사이","2010.04.30 ~ 2012.04.08"
"4974","4122","김선혜","로맨틱뮤지컬 - 슈샤인보이","2009.12.10 ~ 2009.12.31"
"4975","4122","김선혜","우리동네","2008.04.03 ~ 2008.08.31"
"4976","4122","김선혜","우리동네","2007.11.22 ~ 2008.01.06"
"4977","4577","김선호","목련을 기억하다","2015.12.04 ~ 2015.12.31"
"4978","4577","김선호","꽃신 - 대전","2015.07.31 ~ 2015.08.01"
"4979","4577","김선호","2015 대구국제뮤지컬페스티벌 - 꽃신","2015.06.27 ~ 2015.06.29"
"4980","4577","김선호","꽃신 - 대전","2014.09.19 ~ 2014.09.20"
"4981","4577","김선호","꽃신 - 성남","2014.09.04 ~ 2014.09.06"
"4982","4577","김선호","꽃신","2014.07.30 ~ 2014.08.17"
"4983","4577","김선호","메디컬 루나틱","2013.12.20 ~ 2013.12.31"
"4984","4577","김선호","메디컬 루나틱","2013.09.24 ~ 2013.12.31"
"4985","4577","김선호","고구려 뮤지컬 수천(守天)","2005.07.07 ~ 2005.07.17"
"4986","4577","김선호","빠담빠담빠담","2004.11.25 ~ 2004.12.05"
"4987","34902","김선홍","댄스뮤지컬 사랑하면 춤을 춰라","2015.04.03 ~ 2016.12.31"
"4988","34902","김선홍","댄스뮤지컬 - 사춤","2010.01.01 ~ 2015.03.21"
"4989","41702","김선희",NA,NA
"4990","34958","김선희","파리넬리","2016.04.26 ~ 2016.05.15"
"4991","34958","김선희","파리넬리 - 수원","2016.04.15 ~ 2016.04.16"
"4992","34958","김선희","살리에르","2016.02.18 ~ 2016.03.13"
"4993","34958","김선희","파리넬리 - 안양","2015.05.30 ~ 2015.05.30"
"4994","34958","김선희","제14회 의정부음악극축제 - 파리넬리","2015.05.16 ~ 2015.05.17"
"4995","34958","김선희","파리넬리","2015.04.18 ~ 2015.05.10"
"4996","34958","김선희","파리넬리","2015.01.17 ~ 2015.01.25"
"4997","34958","김선희","담배가게 아가씨","2014.11.21 ~ 2014.12.31"
"4998","34958","김선희","담배가게 아가씨","2014.05.03 ~ 2015.03.29"
"4999","34958","김선희","사랑을 이루어 드립니다","2014.04.18 ~ 2014.06.27"
"5000","41133","김성","마르틴 루터","2017.08.31 ~ 2017.10.01"
"5001","41133","김성","마르틴 루터","2017.04.27 ~ 2017.04.29"
"5002","36255","김성구","곤, 더 버스커","2015.08.04 ~ 2015.08.20"
"5003","36255","김성구","곤, 더 버스커","2015.02.20 ~ 2015.03.22"
"5004","36255","김성구","곤, 더 버스커","2015.01.03 ~ 2015.01.11"
"5005","23294","김성국","유리","2017.08.08 ~ 2017.08.13"
"5006","23294","김성국","어차피 겪어야 될 사랑이야기","2017.04.05 ~ 2017.06.25"
"5007","23294","김성국","어차피 겪어야 될 사랑이야기 - 대구","2017.03.08 ~ 2017.04.30"
"5008","23294","김성국","청춘예찬 - 대구","2016.12.20 ~ 2017.01.22"
"5009","23294","김성국","어차피 겪어야 될 사랑이야기","2016.11.04 ~ 2016.11.30"
"5010","23294","김성국","어차피 겪어야될 사랑이야기","2016.05.26 ~ 2016.06.26"
"5011","23294","김성국","창작뮤지컬 한 여름밤의 꿈","2009.08.26 ~ 2009.08.31"
"5012","27536","김성규","광화문연가 - 울산","2018.02.09 ~ 2018.02.11"
"5013","27536","김성규","광화문연가 - 대구","2018.02.02 ~ 2018.02.04"
"5014","27536","김성규","광화문연가 - 군포","2018.01.27 ~ 2018.01.28"
"5015","27536","김성규","광화문연가","2017.12.15 ~ 2018.01.14"
"5016","27536","김성규","인 더 하이츠","2016.12.20 ~ 2017.02.12"
"5017","27536","김성규","올슉업","2016.06.17 ~ 2016.08.28"
"5018","27536","김성규","인 더 하이츠","2015.09.04 ~ 2015.11.22"
"5019","27536","김성규","뱀파이어","2014.08.10 ~ 2014.08.27"
"5020","27536","김성규","광화문연가","2012.02.07 ~ 2012.03.11"
"5021","1939","김성규","골든타임","2018.01.09 ~ 2018.01.31"
"5022","1939","김성규","그대와 영원히","2017.07.08 ~ 2017.11.05"
"5023","1939","김성규","그대와 영원히","2017.05.19 ~ 2017.07.02"
"5024","1939","김성규","그대와 영원히","2017.05.02 ~ 2017.07.02"
"5025","1939","김성규","그대와 영원히","2017.03.08 ~ 2017.04.30"
"5026","1939","김성규","그대와 영원히","2017.02.10 ~ 2017.02.28"
"5027","1939","김성규","드림 헤어","2011.10.29 ~ 2011.10.29"
"5028","1939","김성규","로미오와 줄리엣 Ver2.0","2010.03.13 ~ 2010.05.09"
"5029","1939","김성규","페이스오프","2006.10.13 ~ 2007.04.08"
"5030","4193","김성균","응답하라 1994 드라마 콘서트","2014.02.15 ~ 2014.02.15"
"5031","4193","김성균","라이어 1탄 - 진주","2011.04.01 ~ 2011.04.03"
"5032","4193","김성균","라이어 1탄","2010.04.01 ~ 2013.01.20"
"5033","4193","김성균","보고싶습니다 - 수원","2010.01.16 ~ 2010.02.28"
"5034","4193","김성균","보고싶습니다","2009.12.04 ~ 2010.02.28"
"5035","4193","김성균","마지막 20분 동안 말하다","2009.10.09 ~ 2010.01.03"
"5036","4193","김성균","보고싶습니다 - 대구","2009.05.08 ~ 2009.06.14"
"5037","4193","김성균","보고싶습니다 - 부산","2009.02.06 ~ 2009.03.01"
"5038","4193","김성균","보고싶습니다","2009.01.09 ~ 2009.04.19"
"5039","4193","김성균","두근두근","2008.12.24 ~ 2008.12.25"
"5040","4193","김성균","보고싶습니다","2008.12.22 ~ 2008.12.31"
"5041","4193","김성균","보고싶습니다","2008.11.28 ~ 2009.01.04"
"5042","4193","김성균","제2회 부산썸머뮤지컬페스티벌 - 두근두근","2008.07.26 ~ 2008.08.17"
"5043","4193","김성균","두근두근","2008.06.19 ~ 2009.04.30"
"5044","4193","김성균","라이어 1탄","2008.04.11 ~ 2012.01.01"
"5045","4193","김성균","두근두근","2007.11.15 ~ 2008.05.12"
"5046","4193","김성균","서스펜스 햄릿","2006.06.15 ~ 2006.09.03"
"5047","3544","김성기","올슉업","2017.11.24 ~ 2018.02.11"
"5048","3544","김성기","벤허","2017.08.24 ~ 2017.10.29"
"5049","3544","김성기","꽃보다 남자","2017.02.24 ~ 2017.05.07"
"5050","3544","김성기","사랑은 비를 타고","2015.06.06 ~ 2015.07.31"
"5051","3544","김성기","여보 나도 할말있어","2014.11.01 ~ 2014.12.31"
"5052","3544","김성기","의자는 잘못없다","2014.09.03 ~ 2014.09.21"
"5053","3544","김성기","여보 나도 할말있어 - 울산","2013.10.14 ~ 2013.10.26"
"5054","3544","김성기","여보 나도 할말있어","2013.05.24 ~ 2013.06.16"
"5055","3544","김성기","살짜기 옵서예","2013.02.16 ~ 2013.03.31"
"5056","3544","김성기","캐치 미 이프 유 캔","2012.12.14 ~ 2013.02.09"
"5057","3544","김성기","미남이시네요","2012.08.07 ~ 2012.09.09"
"5058","3544","김성기","2012 대구국제뮤지컬페스티벌 - 투란도트","2012.06.26 ~ 2012.07.01"
"5059","3544","김성기","햄릿 - 고양","2011.12.23 ~ 2011.12.25"
"5060","3544","김성기","햄릿","2011.10.20 ~ 2011.12.17"
"5061","3544","김성기","몬테크리스토 - 제주","2011.07.08 ~ 2011.07.10"
"5062","3544","김성기","몬테크리스토 - 목포","2011.07.02 ~ 2011.07.03"
"5063","3544","김성기","2011 대구국제뮤지컬페스티벌 - 투란도트","2011.06.19 ~ 2011.06.26"
"5064","3544","김성기","몬테크리스토 - 부산","2011.06.10 ~ 2011.06.12"
"5065","3544","김성기","몬테크리스토 - 수원","2011.06.04 ~ 2011.06.05"
"5066","3544","김성기","몬테크리스토 - 광주","2011.05.21 ~ 2011.05.22"
"5067","3544","김성기","몬테크리스토 - 전주","2011.05.14 ~ 2011.05.15"
"5068","3544","김성기","몬테크리스토 - 대전","2011.04.29 ~ 2011.05.01"
"5069","3544","김성기","몬테크리스토","2011.03.01 ~ 2011.04.24"
"5070","3544","김성기","사랑은 비를 타고","2011.02.23 ~ 2011.05.29"
"5071","3544","김성기","대머리 여가수","2011.01.14 ~ 2011.03.31"
"5072","3544","김성기","연애희곡","2010.09.04 ~ 2010.10.31"
"5073","3544","김성기","올슉업","2010.03.27 ~ 2010.06.20"
"5074","3544","김성기","올슉업 - 대구","2009.12.11 ~ 2009.12.27"
"5075","3544","김성기","올슉업","2009.12.03 ~ 2009.12.06"
"5076","3544","김성기","올슉업","2009.09.08 ~ 2009.11.01"
"5077","3544","김성기","레인맨","2009.04.24 ~ 2009.08.02"
"5078","3544","김성기","기발한 자살여행","2009.03.17 ~ 2009.04.19"
"5079","3544","김성기","미녀는 괴로워","2009.02.14 ~ 2009.02.22"
"5080","3544","김성기","제너두","2008.12.27 ~ 2008.12.28"
"5081","3544","김성기","미녀는 괴로워","2008.11.27 ~ 2009.02.01"
"5082","3544","김성기","제너두","2008.09.09 ~ 2008.11.23"
"5083","3544","김성기","마이 페어 레이디","2008.08.22 ~ 2008.09.14"
"5084","3544","김성기","햄릿","2008.02.21 ~ 2008.04.05"
"5085","3544","김성기","벽을 뚫는 남자","2007.11.17 ~ 2008.02.03"
"5086","3544","김성기","첫사랑","2007.03.27 ~ 2007.06.17"
"5087","3544","김성기","아이 두 아이 두","2006.11.14 ~ 2006.11.30"
"5088","3544","김성기","벽을 뚫는 남자","2006.02.28 ~ 2006.04.02"
"5089","3544","김성기","돈키호테","2005.07.30 ~ 2005.08.28"
"5090","3544","김성기","사랑은 비를 타고","2004.12.03 ~ 2008.06.13"
"5091","3544","김성기","사랑은 비를 타고","2004.08.01 ~ 2004.10.24"
"5092","3544","김성기","대박","2000.10.01 ~ 2000.10.17"
"5093","3544","김성기","태풍","2000.02.12 ~ 2000.02.20"
"5094","4132","김성면(K2)","김성면, 에메랄드캐슬 콘서트","2018.01.13 ~ 2018.01.13"
"5095","4132","김성면(K2)","K2 김성면 콘서트","2017.12.02 ~ 2017.12.02"
"5096","4132","김성면(K2)","K2 김성면 콘서트","2017.06.03 ~ 2017.06.03"
"5097","4132","김성면(K2)","K2 김성면 콘서트","2016.12.31 ~ 2016.12.31"
"5098","4132","김성면(K2)","폭발적 감성 힐링콘서트 - 제주","2016.11.28 ~ 2016.11.28"
"5099","4132","김성면(K2)","K2 김성면 콘서트 - 부산","2016.03.19 ~ 2016.03.19"
"5100","4132","김성면(K2)","K2 김성면 콘서트","2013.10.19 ~ 2013.10.19"
"5101","4132","김성면(K2)","비처럼 음악처럼","2010.06.10 ~ 2010.07.09"
"5102","4132","김성면(K2)","노바소닉 with K2(김성면) 콘서트","2010.06.05 ~ 2010.06.05"
"5103","4132","김성면(K2)","비처럼 음악처럼","2010.05.15 ~ 2010.05.29"
"5104","4132","김성면(K2)","마리아 마리아","2007.11.16 ~ 2007.12.31"
"5105","4132","김성면(K2)","K2 김성면 Live Concert with Novasonic","2004.09.17 ~ 2004.09.18"
"5106","39858","김성민","파이어맨","2015.07.01 ~ 2017.09.30"
"5107","34806","김성민","두리둥실 뭉게공항","2014.04.25 ~ 2014.05.25"
"5108","21939","김성민","뮤지컬 하이라이트 페스티벌","2013.10.24 ~ 2013.10.24"
"5109","21939","김성민","블랙코메디","2013.09.07 ~ 2013.09.22"
"5110","21939","김성민","베드룸파스 - 인천","2013.04.19 ~ 2013.04.20"
"5111","21939","김성민","베드룸 파스","2012.12.07 ~ 2012.12.29"
"5112","21939","김성민","잭 더 리퍼 - 전주","2010.10.15 ~ 2010.10.16"
"5113","21939","김성민","잭 더 리퍼 - 광주","2010.10.01 ~ 2010.10.02"
"5114","21939","김성민","블랙코메디","2010.09.08 ~ 2010.10.03"
"5115","21939","김성민","잭 더 리퍼","2010.07.22 ~ 2010.08.22"
"5116","18452","김성민","the 사랑2 - 러브메이트","2010.01.29 ~ 2010.03.07"
"5117","18452","김성민","The 사랑","2009.10.30 ~ 2009.12.30"
"5118","4006","김성민","삼총사","2016.04.01 ~ 2016.06.26"
"5119","4006","김성민","프랑스뮤지컬 갈라콘서트 - 바다 & 윤형렬 & 서범석","2015.12.23 ~ 2015.12.23"
"5120","4006","김성민","2015 대구국제뮤지컬페스티벌 - 투란도트","2015.07.04 ~ 2015.07.11"
"5121","4006","김성민","황태자 루돌프","2014.10.11 ~ 2015.01.04"
"5122","4006","김성민","삼성카드 스테이지 2","2014.09.26 ~ 2014.09.26"
"5123","4006","김성민","태양왕 - 고양","2014.07.18 ~ 2014.07.20"
"5124","4006","김성민","뮤지컬 갈라 콘서트","2014.07.15 ~ 2014.07.15"
"5125","4006","김성민","태양왕 - 대전","2014.06.28 ~ 2014.06.29"
